delta_tm,nomelt_score
-1.6,-21.05947111774578
-0.2,-23.42638013578147
-0.7,-18.29099085956994
-2.9,-19.127414708423803
-0.8,-18.29099085956994
-1.9,-19.127414708423803
-16.4,-24.726104705742415
-9.5,-20.26804163867544
-4.0,-19.08967400030243
3.0,-17.816705657655117
-2.1,-18.015874917193234
-0.9,-18.840227128460675
-3.8,-20.219812362587348
-6.1,-18.663843183500106
-7.0,-19.395862628219806
-7.2,-21.614889124610702
-4.1,-20.014694244364104
-6.5,-20.866878498916837
-8.0,-24.726104705742415
-5.9,-20.26804163867544
-3.0,-19.08967400030243
0.9,-17.816705657655117
-1.2,-18.015874917193234
-2.3,-18.840227128460675
-1.8,-20.219812362587348
-6.0,-18.663843183500106
-4.6,-19.395862628219806
-5.8,-21.614889124610702
-5.7,-20.014694244364104
-8.5,-20.866878498916837
-2.0,-23.047592169764982
1.0,-25.01912308300564
-7.0,-21.84138868642284
-6.0,-18.83885380669363
-5.1,-22.37564087640679
-6.1,-22.37564087640679
-2.0,-19.994678474963067
-2.0,-23.904418906875843
-1.0,-24.186208687366964
-2.0,-23.540649467821442
-2.0,-25.694095632473392
-2.0,-26.631259923583226
-2.0,-23.256977106638463
-1.0,-21.552623741408258
-1.0,-21.89150239439239
-1.0,-23.904418906875843
-1.0,-23.540649467821442
-3.0,-23.904418906875843
-1.0,-24.63237952771928
-4.0,-25.694095632473392
-5.69,-20.014694244364104
-4.68,-19.08967400030243
2.66,-17.816705657655117
-11.99,-20.275707233509113
-8.48,-18.663843183500106
-4.68,-20.014694244364104
-3.0,-19.08967400030243
2.75,-17.816705657655117
-9.2,-20.275707233509113
-6.4,-18.663843183500106
-3.66,-20.014694244364104
-1.31,-19.08967400030243
2.84,-17.816705657655117
-6.41,-20.275707233509113
-4.32,-18.663843183500106
0.46,-18.860851277037618
1.08,-17.66900443714311
0.94,-20.374694835667245
2.11,-17.816705657655117
0.72,-18.823587427296907
1.1,-18.804128676488656
0.9,-19.765186332941532
1.36,-18.860851277037618
1.34,-17.66900443714311
0.99,-20.374694835667245
1.69,-17.816705657655117
0.87,-18.823587427296907
0.7,-18.804128676488656
1.36,-19.765186332941532
4.3,-22.012769673014034
4.1,-22.04596137331307
2.6,-18.39402771428297
0.1,-15.778950680051846
-4.9,-22.15633008636914
5.1,-20.05063625958792
4.2,-20.63153078422777
2.8,-19.86995894629463
3.6,-24.750072450901914
3.3,-20.881181729519373
3.0,-20.740480426194804
0.1,-20.54206844070659
-0.6,-20.62858201903535
3.1,-19.238971735125865
2.2,-20.117233267263067
1.6,-19.968120622148195
-0.8,-19.346168567052317
1.21,-18.49329948874147
1.09,-19.778595001236816
0.92,-21.804311748154614
0.91,-20.637437788409716
0.75,-20.033399551914428
0.68,-19.152145351603018
0.57,-19.22737316658409
0.54,-20.73141101387526
0.29,-20.259298339096294
0.18,-19.514631303612674
0.15,-23.85157967930426
0.12,-20.42584228150614
0.03,-17.742879875325702
-0.32,-19.607236888595935
-0.35,-19.643131302402395
-0.4,-18.726160043705562
-1.55,-19.420244218162612
-10.32,-19.14095689551785
0.66,-18.823587427296907
0.23,-18.39535335420541
0.32,-19.35503388860756
0.41,-17.03957372568735
-0.33,-18.61553186604467
0.52,-19.51579282082734
-0.12,-20.824758526090548
0.22,-20.320592902723615
-1.8,-19.61883354811332
1.35,-17.02070047035032
0.13,-19.31158634948586
0.93,-19.05947684571632
-15.7,-18.0466785700304
-6.6,-17.80456541159097
-4.0,-17.526826887280354
-2.0,-18.106266049566145
-1.1,-17.803331361590903
-12.3,-21.690326651725403
-6.1,-21.329454415036736
-1.5,-19.852161376282517
0.6,-18.97020722915783
-2.4,-20.27298160556672
-11.4,-18.0466785700304
-5.2,-17.80456541159097
-3.7,-17.526826887280354
-1.5,-18.106266049566145
-0.7,-17.803331361590903
-9.3,-21.690326651725403
-4.5,-21.329454415036736
-0.5,-19.852161376282517
0.8,-18.97020722915783
-1.6,-20.27298160556672
-2.1,-19.493824024217947
-2.6,-18.404718410753794
-3.1,-19.324148176604883
-7.7,-20.271316551866494
-10.0,-19.146141030712016
-10.1,-17.891153312153723
-2.8,-19.493824024217947
-0.4,-18.404718410753794
-3.1,-19.324148176604883
-4.1,-20.271316551866494
-4.0,-19.146141030712016
-4.0,-17.891153312153723
-14.8,-18.949625003550878
-6.6,-18.409906422770945
-5.1,-18.90664864000141
0.56,-18.823587427296907
-0.41,-18.61553186604467
1.6,-18.804128676488656
0.9,-18.823587427296907
-0.1,-18.61553186604467
1.33,-18.804128676488656
-0.3,-18.51359173166249
-0.3,-18.872659669231428
-0.8,-20.584562269442795
-0.1,-18.377220210698514
-2.3,-19.83342359662874
-0.1,-18.51359173166249
-3.7,-18.872659669231428
1.5,-20.584562269442795
0.3,-18.377220210698514
0.7,-19.83342359662874
-2.5,-18.274806994884337
0.9,-22.56685639016161
-11.0,-21.3004951344368
-3.1,-21.544427869439314
-6.3,-18.95408633355267
0.8,-17.66900443714311
-0.8,-22.048307383000942
-1.3,-19.994678474963067
-5.5,-19.689197592083445
-5.0,-21.153999309297145
-2.1,-18.015874917193234
-4.0,-19.08967400030243
-3.8,-20.219812362587348
-7.2,-21.614889124610702
-3.4,-19.670316706861446
3.5,-25.01912308300564
-7.8,-21.84138868642284
-5.5,-19.57730106867125
-8.4,-20.57806972564483
-10.1,-20.751953151436854
-8.2,-20.905979141019408
-5.8,-21.258617350733527
-10.4,-20.278274549026804
-4.7,-20.84897423560414
-10.7,-20.486089670626534
-4.7,-17.939453174327387
-4.9,-18.89173888838261
-5.0,-18.318441398490567
-6.6,-18.873695416825047
-3.7,-17.555852908232858
-11.0,-18.08120538334683
-5.7,-22.02121545415279
-7.1,-18.753538122731673
-5.7,-21.33982469381461
-9.7,-21.635396955710416
-8.1,-18.524459792790534
-12.3,-18.841253253019996
-13.4,-19.121284474812256
-13.4,-18.80525969443235
-9.7,-18.37590414069788
-10.6,-21.09555239374272
1.7,-17.530370711167915
1.7,-20.185211175241257
-10.5,-21.17010881670723
-4.8,-19.910842933872306
-11.0,-19.934307102461116
-15.6,-21.84138868642284
-13.5,-21.84138868642284
-13.3,-21.84138868642284
-12.8,-21.84138868642284
11.6,-21.84138868642284
-11.2,-21.84138868642284
-10.5,-21.84138868642284
0.6,-19.055072732323232
1.0,-18.823587427296907
-1.6,-18.49329948874147
-0.2,-23.91089062084164
-4.1,-21.089353555937443
-0.5,-21.43611141081144
0.7,-24.255990998473663
-3.6,-25.055780443842497
-8.7,-19.35843272941256
-5.1,-20.693058059385386
-3.0,-21.359018342721455
-2.6,-25.712282168076257
-7.5,-18.782001529788214
-10.1,-19.173641208678564
-8.9,-21.783552206730203
-11.2,-22.433902732460382
-2.6,-20.788322395156015
-9.2,-18.949625003550878
-13.9,-19.76445964757478
-16.1,-22.530260091410923
-9.3,-21.117006299265135
-20.4,-22.323585469729483
-19.3,-22.708059330953432
-2.9,-17.109153777625952
-5.5,-19.822868306672227
-2.3,-22.255653361910422
-5.1,-21.554096223137236
4.3,-20.157314274971284
-15.6,-18.0466785700304
-29.2,-20.07329365332001
2.4,-20.157314274971284
-11.5,-18.0466785700304
-20.3,-20.07329365332001
-34.3,-19.47475814415126
-38.2,-19.31601904009789
-15.7,-18.49329948874147
-14.3,-18.49329948874147
-13.7,-18.49329948874147
-15.3,-21.3004951344368
-14.5,-21.3004951344368
-14.2,-21.3004951344368
-13.2,-21.3004951344368
-12.5,-21.995121030791257
-12.2,-21.995121030791257
-10.1,-18.656387360629978
-3.7,-22.669731127202667
-2.7,-20.257198316064866
-8.9,-18.08120538334683
-13.2,-20.77668568856522
-5.5,-18.90664864000141
-8.3,-18.454894995792888
-0.05,-16.859132799174407
-15.3,-19.25872987604257
-4.0,-18.22518728654972
-5.5,-18.409906422770945
-1.4,-19.65109830071227
0.8,-18.306507136024344
-1.0,-18.399854714451045
-13.6,-21.84138868642284
-12.7,-21.49800488586986
-6.3,-23.52079966056466
-2.1,-17.39373207052973
-3.1,-17.217426260359666
-0.8,-16.53784747589769
-1.1,-17.353866603786006
-2.3,-20.236927017124437
-1.5,-16.953689523232768
0.6,-20.08171272526864
-2.9,-17.555852908232858
-0.1,-19.733247732426335
-0.7,-18.29099085956994
-0.3,-16.859132799174407
3.6,-20.157314274971284
-5.1,-19.33988764494842
-1.95,-17.925121309306963
-4.5,-22.02121545415279
-6.3,-18.524459792790534
-6.4,-20.57806972564483
-8.8,-18.841253253019996
-4.2,-21.258617350733527
-10.1,-19.121284474812256
-3.5,-20.84897423560414
-10.5,-18.80525969443235
-4.3,-18.89173888838261
-7.4,-18.37590414069788
-11.7,-18.0466785700304
-8.2,-21.72771070817535
-7.1,-20.486089670626534
-4.4,-18.873695416825047
-7.5,-21.635396955710416
-5.2,-18.753538122731673
-2.9,-17.555852908232858
-0.9,-18.488575015586434
-6.2,-19.193267828255497
-9.0,-18.08120538334683
-9.7,-21.690326651725403
-5.9,-20.00324061575623
-10.1,-19.7745628612149
-5.3,-20.125387187567693
-0.6,-19.97324942087999
-2.5,-19.018314370534924
-6.3,-19.388593715877924
-4.5,-19.800998689397694
-0.8,-21.4533271882519
-2.0,-19.196640020232234
-5.2,-19.822868306672227
-7.8,-19.577611954550648
-0.2,-17.72515492787097
-1.4,-17.69805530755937
-5.1,-19.880722049297134
-6.4,-21.153942094576347
-7.0,-19.673259738187635
-7.0,-22.405014043098024
-7.1,-20.72246172101259
-7.1,-23.029350279535254
-7.6,-21.92383578509706
-7.7,-19.35843272941256
-7.9,-22.72299576276419
-8.0,-23.471611036355316
-8.3,-21.84138868642284
-8.6,-20.379928598366458
-9.5,-23.498226169358986
-11.5,-23.867729190728667
-12.8,-20.689464564318072
-13.2,-24.668342552558048
-15.5,-20.583038302353348
-1.0,-22.68438143455703
-1.3,-20.40178300169495
-0.7,-17.72515492787097
-1.2,-17.69805530755937
-4.3,-19.880722049297134
-4.8,-21.153942094576347
-6.6,-19.673259738187635
-4.1,-22.405014043098024
-7.5,-20.72246172101259
-5.2,-23.029350279535254
-7.2,-21.92383578509706
-6.6,-19.35843272941256
-5.6,-22.72299576276419
-8.0,-23.471611036355316
-9.4,-21.84138868642284
-7.2,-20.379928598366458
-5.2,-23.498226169358986
-11.2,-23.867729190728667
-11.0,-20.689464564318072
-12.3,-24.668342552558048
-16.6,-20.583038302353348
0.9,-22.68438143455703
-1.3,-20.401777286262238
3.4,-17.08812898349534
-8.6,-20.807769800710233
3.1,-18.829765288168122
4.7,-20.781112677925613
2.0,-20.78998565035576
5.9,-20.19379803272648
-0.1,-20.41325184819211
-13.0,-19.235660533052535
-22.7,-20.82016373021836
-22.5,-19.71822166937017
-14.3,-21.03149793548694
4.0,-21.117445034000728
4.1,-21.540897343875912
-7.0,-22.459022479047306
-5.0,-18.839572907987744
-5.0,-18.488609331927684
-2.0,-18.750362381011833
-2.0,-19.172634107142816
-4.0,-19.170644726687456
-2.0,-18.463882446080046
-5.0,-20.63867571415443
-4.0,-20.30874636969609
1.0,-22.035625511580434
8.8,-22.136674909742204
-15.0,-19.2111854131484
-19.0,-21.62247463689476
-34.0,-18.54349893436098
11.6,-18.897190104131397
11.6,-18.897190104131397
11.6,-18.897190104131397
11.6,-18.897190104131397
10.4,-23.034669888330082
10.4,-23.034669888330082
10.4,-23.034669888330082
10.4,-23.034669888330082
6.2,-19.948989838029274
6.2,-19.948989838029274
6.2,-19.948989838029274
6.2,-19.948989838029274
6.0,-20.674999223655448
6.0,-20.674999223655448
6.0,-20.674999223655448
6.0,-20.674999223655448
5.9,-25.064647668265206
5.9,-25.064647668265206
5.9,-25.064647668265206
5.9,-25.064647668265206
5.8,-21.01602359925713
5.8,-21.01602359925713
5.8,-21.01602359925713
5.8,-21.01602359925713
5.3,-24.426662434173
5.3,-24.426662434173
5.3,-24.426662434173
5.3,-24.426662434173
5.3,-24.509120936105788
5.3,-24.509120936105788
5.3,-24.509120936105788
5.3,-24.509120936105788
5.1,-18.782535531273616
5.1,-18.782535531273616
5.1,-18.782535531273616
5.1,-18.782535531273616
4.0,-25.52656168386788
4.0,-25.52656168386788
4.0,-25.52656168386788
4.0,-25.52656168386788
2.5,-20.986690516187316
2.5,-20.986690516187316
2.5,-20.986690516187316
2.5,-20.986690516187316
1.7,-21.58541485342563
1.7,-21.58541485342563
1.7,-21.58541485342563
1.7,-21.58541485342563
-0.3,-23.26365277597687
-0.3,-23.26365277597687
-0.3,-23.26365277597687
-0.3,-23.26365277597687
-0.4,-25.060262699053368
-0.4,-25.060262699053368
-0.4,-25.060262699053368
-0.4,-25.060262699053368
-2.1,-21.269420584731034
-2.1,-21.269420584731034
-2.1,-21.269420584731034
-2.1,-21.269420584731034
-2.1,-21.812265452697407
-2.1,-21.812265452697407
-2.1,-21.812265452697407
-2.1,-21.812265452697407
-2.8,-26.697772949895377
-2.8,-26.697772949895377
-2.8,-26.697772949895377
-2.8,-26.697772949895377
-5.3,-24.266122842858863
-5.3,-24.266122842858863
-5.3,-24.266122842858863
-5.3,-24.266122842858863
-9.8,-18.80693245216701
-9.8,-18.80693245216701
-9.8,-18.80693245216701
-9.8,-18.80693245216701
-5.7,-18.906631431909393
-5.7,-18.906631431909393
-5.7,-18.906631431909393
-5.7,-18.906631431909393
-18.1,-18.966367682906842
-18.1,-18.966367682906842
-18.1,-18.966367682906842
-18.1,-18.966367682906842
-1.7,-18.044040688434404
-1.7,-18.203754461405296
0.1,-18.169744530290927
-4.4,-19.892114644892487
-2.0,-17.485553758645878
-3.7,-19.829708067542217
-6.4,-21.527811021958847
1.8,-18.593604997064226
2.6,-19.501653677234067
-0.3,-18.09265517396879
-3.5,-21.566898360766732
-3.6,-17.30491823740158
-0.3,-18.742235190265177
-6.0,-18.835006721073754
-8.9,-18.648393656000774
-0.1,-18.011522348819728
-0.3,-19.035541497385392
-3.8,-18.381948480059698
-5.2,-18.344867673678614
-2.5,-18.7094173796687
-8.3,-18.58459856153022
-2.5,-18.41332814986574
2.0,-20.10022736577855
1.4,-18.591514603781434
1.1,-20.659326516653106
0.3,-24.985050213318544
-1.3,-19.038978617000843
-0.5,-18.475774719315154
-0.5,-17.982629745601038
-0.8,-18.863418580706647
-0.8,-17.910026541627094
-2.2,-21.151117370520886
-3.6,-19.59857178293554
-2.9,-18.886993468296588
-2.8,-18.019512184933344
-3.2,-18.331844330278933
-3.9,-21.566898360766732
-18.0,-25.043327320638877
-21.0,-20.992925607201993
-32.0,-19.945449864261292
-21.0,-20.543785126180417
-4.5,-20.711996118036556
-9.0,-20.695892381486352
-33.0,-22.61857032309057
-18.0,-25.043327320638877
-32.0,-19.945449864261292
-38.0,-21.478937202604783
-3.9,-20.766569166298886
-9.8,-22.48354529156222
1.4,-19.795848854521868
-21.0,-21.373781227844223
-4.6,-19.445325846389487
-11.2,-20.069486655327008
-2.5,-22.416038544732977
-5.5,-19.9287299643522
-9.0,-22.661329306558066
-0.2,-19.600965504439483
-13.1,-20.2743148963707
-9.0,-21.99617572216991
-2.6,-22.62799643200936
-1.9,-20.323348990757314
-10.9,-22.155300096574756
-15.1,-21.011547082470248
-13.2,-20.787622392959914
-14.7,-20.695892381486352
-15.8,-22.57665634889093
-0.1,-19.763122612172477
-7.3,-20.565423995973866
0.3,-18.571842148801444
-7.5,-20.686197238026057
-0.4,-19.26614191686157
-9.0,-18.834144567735756
-8.3,-23.78831100693082
-15.4,-20.808736824000643
-17.2,-20.992925607201993
-3.0,-21.500556966115575
-3.6,-20.168159503586256
-29.0,-23.257000013908524
0.6,-22.252544392352817
-11.9,-18.828781133327812
-1.3,-19.54101369056017
-2.6,-20.52151487061097
-12.1,-23.895050060531705
-0.9,-20.20232961054633
-0.7,-19.10095212457124
-1.4,-20.507570245640213
-1.5,-17.386011146925547
0.2,-22.155300096574756
-16.5,-21.226955406658814
-16.1,-20.2743148963707
-16.2,-23.78831100693082
-4.2,-20.992925607201993
-11.7,-20.808736824000643
-4.2,-22.62799643200936
-4.7,-20.323348990757314
-4.8,-21.011547082470248
-0.3,-19.600967383778542
15.1,-23.17400737006865
15.1,-23.17400737006865
15.1,-23.17400737006865
15.1,-23.17400737006865
4.4,-17.11931797059194
4.4,-17.11931797059194
4.4,-17.11931797059194
4.4,-17.11931797059194
3.1,-22.139270832028004
3.1,-22.139270832028004
3.1,-22.139270832028004
3.1,-22.139270832028004
0.6,-23.175348254383415
0.6,-23.175348254383415
0.6,-23.175348254383415
0.6,-23.175348254383415
0.5,-22.763502168676
0.5,-22.763502168676
0.5,-22.763502168676
0.5,-22.763502168676
0.3,-17.93596267949549
0.3,-17.93596267949549
0.3,-17.93596267949549
0.3,-17.93596267949549
0.2,-22.35864638374356
0.2,-22.35864638374356
0.2,-22.35864638374356
0.2,-22.35864638374356
-0.2,-20.516254473210754
-0.2,-20.516254473210754
-0.2,-20.516254473210754
-0.2,-20.516254473210754
-0.3,-22.319244379683173
-0.3,-22.319244379683173
-0.3,-22.319244379683173
-0.3,-22.319244379683173
-0.6,-18.37757114916481
-0.6,-18.37757114916481
-0.6,-18.37757114916481
-0.6,-18.37757114916481
-0.9,-20.673543965547566
-0.9,-20.673543965547566
-0.9,-20.673543965547566
-0.9,-20.673543965547566
-1.0,-20.943574902532802
-1.0,-20.943574902532802
-1.0,-20.943574902532802
-1.0,-20.943574902532802
-1.5,-18.053478245866557
-1.5,-18.053478245866557
-1.5,-18.053478245866557
-1.5,-18.053478245866557
-1.7,-19.199108092006114
-1.7,-19.199108092006114
-1.7,-19.199108092006114
-1.7,-19.199108092006114
-2.0,-19.900688165617044
-2.0,-19.900688165617044
-2.0,-19.900688165617044
-2.0,-19.900688165617044
-2.1,-17.458719272683243
-2.1,-17.458719272683243
-2.1,-17.458719272683243
-2.1,-17.458719272683243
-2.9,-19.05253599224799
-2.9,-19.05253599224799
-2.9,-19.05253599224799
-2.9,-19.05253599224799
-3.5,-22.769704762647976
-3.5,-22.769704762647976
-3.5,-22.769704762647976
-3.5,-22.769704762647976
-3.7,-19.684497886564724
-3.7,-19.684497886564724
-3.7,-19.684497886564724
-3.7,-19.684497886564724
-11.7,-18.918663010485222
-11.7,-18.918663010485222
-11.7,-18.918663010485222
-11.7,-18.918663010485222
-19.6,-21.973028146889508
-19.6,-21.973028146889508
-19.6,-21.973028146889508
-19.6,-21.973028146889508
5.1,-21.013957948054536
5.1,-21.013957948054536
5.1,-21.013957948054536
5.1,-21.013957948054536
3.5,-19.68421174111713
3.5,-19.68421174111713
3.5,-19.68421174111713
3.5,-19.68421174111713
3.0,-20.03682142105169
3.0,-20.03682142105169
3.0,-20.03682142105169
3.0,-20.03682142105169
-0.8,-22.456827173085948
-0.8,-22.456827173085948
-0.8,-22.456827173085948
-0.8,-22.456827173085948
-1.2,-19.715585671247013
-1.2,-19.715585671247013
-1.2,-19.715585671247013
-1.2,-19.715585671247013
-1.6,-21.554719900960666
-1.6,-21.554719900960666
-1.6,-21.554719900960666
-1.6,-21.554719900960666
-2.2,-19.28726196403978
-2.2,-19.28726196403978
-2.2,-19.28726196403978
-2.2,-19.28726196403978
-7.0,-21.197977045401075
-7.0,-21.197977045401075
-7.0,-21.197977045401075
-7.0,-21.197977045401075
-9.2,-21.271200199223713
-9.2,-21.271200199223713
-9.2,-21.271200199223713
-9.2,-21.271200199223713
-10.0,-20.14188383124155
-10.0,-20.14188383124155
-10.0,-20.14188383124155
-10.0,-20.14188383124155
-10.0,-21.121156701163223
-10.0,-21.121156701163223
-10.0,-21.121156701163223
-10.0,-21.121156701163223
-10.7,-23.062877625862978
-10.7,-23.062877625862978
-10.7,-23.062877625862978
-10.7,-23.062877625862978
-11.3,-23.010824204691918
-11.3,-23.010824204691918
-11.3,-23.010824204691918
-11.3,-23.010824204691918
-11.6,-18.599605594985107
-11.6,-18.599605594985107
-11.6,-18.599605594985107
-11.6,-18.599605594985107
-12.6,-22.406818342854816
-12.6,-22.406818342854816
-12.6,-22.406818342854816
-12.6,-22.406818342854816
-13.8,-18.395221736086878
-13.8,-18.395221736086878
-13.8,-18.395221736086878
-13.8,-18.395221736086878
-14.7,-19.863086727849574
-14.7,-19.863086727849574
-14.7,-19.863086727849574
-14.7,-19.863086727849574
-15.6,-18.46144483329292
-15.6,-18.46144483329292
-15.6,-18.46144483329292
-15.6,-18.46144483329292
-18.3,-18.302677144785864
-18.3,-18.302677144785864
-18.3,-18.302677144785864
-18.3,-18.302677144785864
-20.8,-20.32227328555478
-20.8,-20.32227328555478
-20.8,-20.32227328555478
-20.8,-20.32227328555478
-22.3,-21.995841936584405
-22.3,-21.995841936584405
-22.3,-21.995841936584405
-22.3,-21.995841936584405
-24.4,-17.824047119912603
-24.4,-17.824047119912603
-24.4,-17.824047119912603
-24.4,-17.824047119912603
-24.9,-23.736972831805826
-24.9,-23.736972831805826
-24.9,-23.736972831805826
-24.9,-23.736972831805826
-26.4,-27.664310501624847
-26.4,-27.664310501624847
-26.4,-27.664310501624847
-26.4,-27.664310501624847
-26.7,-19.6176795864115
-26.7,-19.6176795864115
-26.7,-19.6176795864115
-26.7,-19.6176795864115
-10.0,-21.684837335819633
-10.0,-21.684837335819633
-10.0,-21.684837335819633
-10.0,-21.684837335819633
-19.0,-20.28862571692319
-19.0,-20.28862571692319
-19.0,-20.28862571692319
-19.0,-20.28862571692319
13.9,-25.843961708538444
13.9,-25.843961708538444
13.9,-25.843961708538444
13.9,-25.843961708538444
1.6,-19.863086727849574
1.6,-19.863086727849574
1.6,-19.863086727849574
1.6,-19.863086727849574
2.5,-22.406818342854816
2.5,-22.406818342854816
2.5,-22.406818342854816
2.5,-22.406818342854816
7.5,-18.599607506946914
7.5,-18.599607506946914
7.5,-18.599607506946914
7.5,-18.599607506946914
14.0,-20.149641049311718
14.0,-20.149641049311718
14.0,-20.149641049311718
14.0,-20.149641049311718
11.0,-22.670616121866203
11.0,-22.670616121866203
11.0,-22.670616121866203
11.0,-22.670616121866203
1.0,-18.786779414064604
1.0,-18.786779414064604
1.0,-18.786779414064604
1.0,-18.786779414064604
-2.0,-21.279212997490998
-2.0,-21.279212997490998
-2.0,-21.279212997490998
-2.0,-21.279212997490998
2.0,-20.075923871757272
2.0,-20.075923871757272
2.0,-20.075923871757272
2.0,-20.075923871757272
5.0,-23.77403260529476
5.0,-23.77403260529476
5.0,-23.77403260529476
5.0,-23.77403260529476
6.5,-23.280000687061666
6.5,-23.280000687061666
6.5,-23.280000687061666
6.5,-23.280000687061666
7.5,-21.960617102297515
7.5,-21.960617102297515
7.5,-21.960617102297515
7.5,-21.960617102297515
10.0,-18.554193478393348
10.0,-18.554193478393348
10.0,-18.554193478393348
10.0,-18.554193478393348
12.0,-22.670616121866203
12.0,-22.670616121866203
12.0,-22.670616121866203
12.0,-22.670616121866203
14.5,-24.89711381799452
14.5,-24.89711381799452
14.5,-24.89711381799452
14.5,-24.89711381799452
0.2,-19.092645658706363
1.8,-18.855901731950443
-0.1,-19.32511713970712
-1.4,-21.08798784773133
-2.6,-21.774993884914032
-2.3,-22.68545908658804
-6.3,-21.541484847461728
-6.7,-20.969894435162026
-4.4,-22.837013203584164
-4.8,-24.4460830821728
-1.7,-24.81967923924648
-4.4,-22.39880749429868
-8.5,-23.72286602150503
-4.3,-23.4147720135368
-4.2,-23.92505648974292
-8.2,-23.345172845910696
-2.9,-20.793199506308063
-3.3,-19.77906804316684
7.6,-21.52077105161082
7.6,-22.189334883464007
3.7,-20.007923124496596
2.3,-19.23210910304088
1.9,-23.558555565400738
1.4,-20.978530893373048
0.8,-17.216423005373773
0.8,-21.21848489674191
-0.6,-18.698865857628892
-0.6,-20.26002119373235
-1.6,-22.784881620994053
-1.8,-16.28842539510279
-2.0,-20.13025853245991
-2.3,-20.260067022631837
-2.6,-20.59922793267325
-2.7,-19.432052632272843
-3.1,-19.286138497542698
-3.3,-18.368778262020946
-3.3,-25.197170264955414
-3.3,-20.58116725571554
-4.3,-23.07648465294488
-4.3,-21.67891307754703
-4.5,-20.486217545893318
-4.6,-22.42046548258846
-5.1,-22.218101477214717
-5.2,-19.783367182037495
-6.4,-21.475465745407217
-7.6,-19.49052237156407
-1.5,-21.952396393341324
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-15.5,-18.168430294233925
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-2.9,-18.61337665689906
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.3,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
-6.5,-17.744615580659133
